ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,GBW,GBL,IWW,IWL,SBW,SBL
49,Washington,Legg Mason Classic,8/12/02,International Gold,Outdoor,Hard,2nd Round,3,Enqvist T.,Russell M.,28,182,7,6,6,0,,,,,,,2,0,Completed,1.286,3.5,1.26,3.6,1.34,3,1.25,3,1.286,3.25
49,Washington,Legg Mason Classic,8/12/02,International Gold,Outdoor,Hard,2nd Round,3,Golmard J.,Chang M.,91,96,7,5,6,4,,,,,,,2,0,Completed,1.833,1.833,1.75,2,1.88,1.8,1.75,1.75,1.833,1.833
49,Washington,Legg Mason Classic,8/12/02,International Gold,Outdoor,Hard,2nd Round,3,Kim A.,Martin T.,112,47,6,4,7,6,,,,,,,2,0,Completed,3.75,1.25,4,1.22,3.6,1.24,3.3,1.2,3.5,1.25
49,Washington,Legg Mason Classic,8/12/02,International Gold,Outdoor,Hard,2nd Round,3,Kucera K.,Sluiter R.,73,83,4,6,6,1,6,4,,,,,2,1,Completed,2,1.727,1.85,1.9,1.99,1.75,1.9,1.6,1.833,1.833
49,Washington,Legg Mason Classic,8/12/02,International Gold,Outdoor,Hard,2nd Round,3,Meligeni F.,Savolt A.,61,70,6,7,6,3,6,4,,,,,2,1,Completed,1.727,2,1.75,2,1.78,1.88,1.75,1.75,1.667,2.1
49,Washington,Legg Mason Classic,8/12/02,International Gold,Outdoor,Hard,2nd Round,3,Nieminen J.,Dancevic F.,34,587,7,5,6,0,,,,,,,2,0,Completed,1.25,3.75,1.25,3.7,1.29,3.25,1.2,3.3,1.286,3.4
49,Washington,Legg Mason Classic,8/12/02,International Gold,Outdoor,Hard,2nd Round,3,Rios M.,Bryan B.,23,249,7,6,3,6,6,2,,,,,2,1,Completed,1.25,3.75,1.28,3.45,1.25,3.4,1.25,3,1.25,3.75
49,Washington,Legg Mason Classic,8/12/02,International Gold,Outdoor,Hard,2nd Round,3,Roddick A.,Gimelstob J.,9,136,6,2,6,2,,,,,,,2,0,Completed,1.125,5.5,1.11,6,1.15,4.25,1.15,3.8,1.111,5.5
49,Washington,Legg Mason Classic,8/12/02,International Gold,Outdoor,Hard,2nd Round,3,Schalken S.,Pioline C.,18,125,7,6,6,1,,,,,,,2,0,Completed,1.5,2.5,1.52,2.45,1.46,2.5,1.4,2.3,1.5,2.5
49,Washington,Legg Mason Classic,8/12/02,International Gold,Outdoor,Hard,2nd Round,3,Srichaphan P.,Kim K.,54,201,7,6,6,1,,,,,,,2,0,Completed,1.286,3.5,1.28,3.5,1.33,3,1.3,2.7,1.333,3
49,Washington,Legg Mason Classic,8/12/02,International Gold,Outdoor,Hard,2nd Round,3,Vahaly B.,Vacek J.,116,67,6,3,6,4,,,,,,,2,0,Completed,2,1.727,2.1,1.68,2.05,1.7,1.85,1.65,1.833,1.833
49,Washington,Legg Mason Classic,8/12/02,International Gold,Outdoor,Hard,3rd Round,3,Agassi A.,Vahaly B.,6,116,6,1,7,6,,,,,,,2,0,Completed,1.1,6.5,1.08,7,1.06,6.5,1.05,5,1.083,7
49,Washington,Legg Mason Classic,8/12/02,International Gold,Outdoor,Hard,3rd Round,3,Blake J.,Coria G.,32,84,6,3,7,5,,,,,,,2,0,Completed,1.5,2.5,1.55,2.35,1.45,2.55,1.5,2.1,1.5,2.5
49,Washington,Legg Mason Classic,8/12/02,International Gold,Outdoor,Hard,3rd Round,3,Corretja A.,Kucera K.,22,73,6,1,6,1,,,,,,,2,0,Completed,1.364,3,1.5,2.5,1.4,2.55,1.45,2.2,1.4,2.75
49,Washington,Legg Mason Classic,8/12/02,International Gold,Outdoor,Hard,3rd Round,3,Enqvist T.,Burgsmuller L.,28,85,6,3,7,5,,,,,,,2,0,Completed,1.444,2.625,1.36,3,1.39,2.75,1.35,2.5,1.4,2.75
49,Washington,Legg Mason Classic,8/12/02,International Gold,Outdoor,Hard,3rd Round,3,Meligeni F.,Roddick A.,61,9,6,4,6,4,,,,,,,2,0,Completed,6.5,1.1,6.25,1.1,5,1.1,4.5,1.1,5.5,1.125
49,Washington,Legg Mason Classic,8/12/02,International Gold,Outdoor,Hard,3rd Round,3,Nieminen J.,Kim A.,34,112,0,6,6,4,6,3,,,,,2,1,Completed,1.444,2.625,1.42,2.75,1.44,2.6,1.3,2.7,1.444,2.625
49,Washington,Legg Mason Classic,8/12/02,International Gold,Outdoor,Hard,3rd Round,3,Rios M.,Golmard J.,23,91,6,3,6,1,,,,,,,2,0,Completed,1.533,2.375,1.45,2.65,1.5,2.3,1.55,2,1.5,2.375
49,Washington,Legg Mason Classic,8/12/02,International Gold,Outdoor,Hard,3rd Round,3,Srichaphan P.,Schalken S.,54,18,4,6,6,2,6,4,,,,,2,1,Completed,2.5,1.5,2.75,1.42,2.55,1.45,2.3,1.4,2.625,1.444
49,Washington,Legg Mason Classic,8/12/02,International Gold,Outdoor,Hard,Quarterfinals,3,Agassi A.,Enqvist T.,6,28,6,7,7,6,6,3,,,,,2,1,Completed,1.364,3,1.33,3.2,1.37,3.1,1.3,2.7,1.333,3
49,Washington,Legg Mason Classic,8/12/02,International Gold,Outdoor,Hard,Quarterfinals,3,Blake J.,Corretja A.,32,22,6,4,6,4,,,,,,,2,0,Completed,1.833,1.833,1.95,1.8,1.97,1.75,1.75,1.75,2,1.727
49,Washington,Legg Mason Classic,8/12/02,International Gold,Outdoor,Hard,Quarterfinals,3,Rios M.,Meligeni F.,23,61,3,6,6,4,7,5,,,,,2,1,Completed,1.3,3.4,1.33,3.15,1.36,3,1.3,2.7,1.333,3
49,Washington,Legg Mason Classic,8/12/02,International Gold,Outdoor,Hard,Quarterfinals,3,Srichaphan P.,Nieminen J.,54,34,6,3,7,5,,,,,,,2,0,Completed,2,1.727,2.05,1.72,2,1.75,2,1.55,2,1.727
49,Washington,Legg Mason Classic,8/12/02,International Gold,Outdoor,Hard,Semifinals,3,Blake J.,Agassi A.,32,6,6,3,6,4,,,,,,,2,0,Completed,3.75,1.25,3.35,1.3,3.65,1.32,3,1.25,3.5,1.25
49,Washington,Legg Mason Classic,8/12/02,International Gold,Outdoor,Hard,Semifinals,3,Srichaphan P.,Rios M.,54,23,3,6,6,2,6,2,,,,,2,1,Completed,2.75,1.4,2.5,1.5,2.28,1.5,2.1,1.5,2.375,1.533
49,Washington,Legg Mason Classic,8/12/02,International Gold,Outdoor,Hard,The Final,3,Blake J.,Srichaphan P.,32,54,1,6,7,6,6,4,,,,,2,1,Completed,1.444,2.625,1.42,2.7,1.4,2.5,1.4,2.3,,
50,Long Island,TD Waterhouse Cup,8/19/02,International,Outdoor,Hard,1st Round,3,Delgado R.,Sa A.,138,56,7,5,4,6,6,3,,,,,2,1,Completed,2,1.727,2.1,1.68,2.05,1.78,1.8,1.7,2,1.727
50,Long Island,TD Waterhouse Cup,8/19/02,International,Outdoor,Hard,1st Round,3,Fish M.,Rochus O.,112,62,6,4,1,6,6,3,,,,,2,1,Completed,1.727,2,1.75,2,1.77,2.05,1.75,1.75,1.727,2
50,Long Island,TD Waterhouse Cup,8/19/02,International,Outdoor,Hard,1st Round,3,Gambill J.M.,Boutter J.,60,54,7,5,6,4,,,,,,,2,0,Completed,1.571,2.25,1.55,2.35,1.61,2.25,1.5,2.1,1.571,2.25
50,Long Island,TD Waterhouse Cup,8/19/02,International,Outdoor,Hard,1st Round,3,Kim K.,Popp A.,201,92,6,2,6,4,,,,,,,2,0,Completed,,,2.35,1.55,2.25,1.57,2,1.55,2.25,1.571
50,Long Island,TD Waterhouse Cup,8/19/02,International,Outdoor,Hard,1st Round,3,Krajicek R.,Hrbaty D.,123,52,6,1,6,2,,,,,,,2,0,Completed,1.533,2.375,1.45,2.65,1.46,2.6,1.5,2.1,1.533,2.375
50,Long Island,TD Waterhouse Cup,8/19/02,International,Outdoor,Hard,1st Round,3,Martin A.,Montanes A.,69,59,7,6,6,2,,,,,,,2,0,Completed,1.571,2.25,1.53,2.4,1.52,2.4,1.6,1.9,1.5,2.5
50,Long Island,TD Waterhouse Cup,8/19/02,International,Outdoor,Hard,1st Round,3,Massu N.,Sluiter R.,65,82,6,4,7,6,,,,,,,2,0,Completed,,,,,,,,,,
50,Long Island,TD Waterhouse Cup,8/19/02,International,Outdoor,Hard,1st Round,3,Mathieu P.H.,Coria G.,85,79,6,1,7,6,,,,,,,2,0,Completed,2.25,1.571,2.5,1.5,2.66,1.5,2.2,1.45,2.5,1.5
50,Long Island,TD Waterhouse Cup,8/19/02,International,Outdoor,Hard,1st Round,3,Morrison J.,Golmard J.,105,102,6,2,7,6,,,,,,,2,0,Completed,2.2,1.615,2.4,1.53,2.37,1.6,1.9,1.6,2.375,1.533
50,Long Island,TD Waterhouse Cup,8/19/02,International,Outdoor,Hard,1st Round,3,Saretta F.,Sanchez D.,73,61,3,6,6,4,6,2,,,,,2,1,Completed,1.833,1.833,1.75,2,1.7,2,1.75,1.75,1.667,2.1
50,Long Island,TD Waterhouse Cup,8/19/02,International,Outdoor,Hard,1st Round,3,Savolt A.,Hanley P.,68,NR,6,4,7,5,,,,,,,2,0,Completed,,,1.53,2.4,1.42,2.55,1.4,2.3,1.5,2.4
50,Long Island,TD Waterhouse Cup,8/19/02,International,Outdoor,Hard,1st Round,3,Spadea V.,Norman M.,70,216,6,4,6,3,,,,,,,2,0,Completed,2.5,1.5,2.25,1.6,2.28,1.6,2,1.55,2.25,1.571
50,Long Island,TD Waterhouse Cup,8/19/02,International,Outdoor,Hard,1st Round,3,Srichaphan P.,Meligeni F.,41,55,6,1,6,3,,,,,,,2,0,Completed,1.5,2.5,1.62,2.2,1.65,2.16,1.45,2.2,1.571,2.25
50,Long Island,TD Waterhouse Cup,8/19/02,International,Outdoor,Hard,1st Round,3,Ulihrach B.,Lopez F.,78,76,6,3,6,2,,,,,,,2,0,Completed,,,1.65,2.15,1.65,2.2,1.5,2.1,1.727,2
50,Long Island,TD Waterhouse Cup,8/19/02,International,Outdoor,Hard,1st Round,3,Vacek J.,Gaudenzi A.,66,108,6,4,7,6,,,,,,,2,0,Completed,1.727,2,1.72,2.05,1.74,2.1,1.7,1.8,1.615,2.2
50,Long Island,TD Waterhouse Cup,8/19/02,International,Outdoor,Hard,1st Round,3,Voinea A.,Clavet F.,63,83,6,2,6,1,,,,,,,2,0,Completed,,,,,,,,,,
50,Long Island,TD Waterhouse Cup,8/19/02,International,Outdoor,Hard,2nd Round,3,Bjorkman J.,Savolt A.,48,68,7,6,,,,,,,,,1,0,Retired,1.571,2.25,1.5,2.5,1.55,2.2,1.5,2.1,1.571,2.25
50,Long Island,TD Waterhouse Cup,8/19/02,International,Outdoor,Hard,2nd Round,3,Calleri A.,Spadea V.,45,70,6,2,6,3,,,,,,,2,0,Completed,,,2.05,1.7,1.96,1.76,2,1.55,1.833,1.833
50,Long Island,TD Waterhouse Cup,8/19/02,International,Outdoor,Hard,2nd Round,3,Chela J.I.,Morrison J.,26,105,6,4,6,3,,,,,,,2,0,Completed,1.533,2.375,1.53,2.4,,,1.45,2.2,,
50,Long Island,TD Waterhouse Cup,8/19/02,International,Outdoor,Hard,2nd Round,3,Clement A.,Vacek J.,43,66,6,2,6,3,,,,,,,2,0,Completed,1.4,2.75,1.38,2.9,1.42,2.7,1.4,2.3,1.444,2.625
50,Long Island,TD Waterhouse Cup,8/19/02,International,Outdoor,Hard,2nd Round,3,Corretja A.,Voinea A.,18,63,3,6,7,6,6,4,,,,,2,1,Completed,1.364,3,1.4,2.8,1.44,2.52,1.4,2.3,1.333,3
50,Long Island,TD Waterhouse Cup,8/19/02,International,Outdoor,Hard,2nd Round,3,El Aynaoui Y.,Krajicek R.,20,123,5,7,7,6,6,4,,,,,2,1,Completed,2,1.727,2.1,1.7,2.1,1.7,1.9,1.6,2.1,1.667
50,Long Island,TD Waterhouse Cup,8/19/02,International,Outdoor,Hard,2nd Round,3,Fish M.,Labadze I.,112,96,6,4,6,3,,,,,,,2,0,Completed,,,,,,,,,,
50,Long Island,TD Waterhouse Cup,8/19/02,International,Outdoor,Hard,2nd Round,3,Gambill J.M.,Koubek S.,60,40,6,4,3,6,6,2,,,,,2,1,Completed,1.444,2.625,1.42,2.75,1.4,2.6,1.35,2.5,1.533,2.375
50,Long Island,TD Waterhouse Cup,8/19/02,International,Outdoor,Hard,2nd Round,3,Haas T.,Delgado R.,3,138,1,6,7,6,6,4,,,,,2,1,Completed,1.167,4.5,1.2,4.25,1.21,3.75,1.2,3.3,1.222,3.75
50,Long Island,TD Waterhouse Cup,8/19/02,International,Outdoor,Hard,2nd Round,3,Martin A.,Santoro F.,69,49,6,4,7,6,,,,,,,2,0,Completed,2.375,1.533,2.3,1.57,2.27,1.61,2,1.55,,
50,Long Island,TD Waterhouse Cup,8/19/02,International,Outdoor,Hard,2nd Round,3,Massu N.,Federer R.,65,13,6,7,6,1,6,3,,,,,2,1,Completed,2.75,1.4,2.95,1.37,2.9,1.37,2.7,1.3,3,1.333
50,Long Island,TD Waterhouse Cup,8/19/02,International,Outdoor,Hard,2nd Round,3,Mathieu P.H.,Sampras P.,85,17,6,3,6,7,6,4,,,,,2,1,Completed,3.5,1.286,3.5,1.27,3.05,1.35,2.7,1.3,,
50,Long Island,TD Waterhouse Cup,8/19/02,International,Outdoor,Hard,2nd Round,3,Nieminen J.,Kim K.,34,201,4,6,6,3,6,1,,,,,2,1,Completed,1.333,3.25,1.4,2.8,1.4,2.6,1.4,2.3,1.333,3
50,Long Island,TD Waterhouse Cup,8/19/02,International,Outdoor,Hard,2nd Round,3,Saretta F.,Schuettler R.,73,23,6,3,6,2,,,,,,,2,0,Completed,3.75,1.25,3.45,1.28,3,1.32,2.5,1.35,3.25,1.286
50,Long Island,TD Waterhouse Cup,8/19/02,International,Outdoor,Hard,2nd Round,3,Srichaphan P.,Lapentti N.,41,27,7,6,7,5,,,,,,,2,0,Completed,1.8,1.909,1.7,2.1,1.72,1.96,1.65,1.85,1.727,2
50,Long Island,TD Waterhouse Cup,8/19/02,International,Outdoor,Hard,2nd Round,3,Ulihrach B.,Zabaleta M.,78,35,6,4,6,4,,,,,,,2,0,Completed,1.833,1.833,1.85,1.9,1.81,2,1.7,1.8,1.8,1.9
50,Long Island,TD Waterhouse Cup,8/19/02,International,Outdoor,Hard,3rd Round,3,Chela J.I.,Gambill J.M.,26,60,7,5,7,6,,,,,,,2,0,Completed,2.1,1.667,2.1,1.68,2.04,1.72,1.85,1.65,2.25,1.571
50,Long Island,TD Waterhouse Cup,8/19/02,International,Outdoor,Hard,3rd Round,3,Corretja A.,Bjorkman J.,18,48,5,7,6,4,6,3,,,,,2,1,Completed,1.5,2.5,1.55,2.35,1.51,2.43,1.4,2.3,1.5,2.5
50,Long Island,TD Waterhouse Cup,8/19/02,International,Outdoor,Hard,3rd Round,3,El Aynaoui Y.,Clement A.,20,43,6,0,6,2,,,,,,,2,0,Completed,1.667,2.1,1.75,2,1.7,2.05,1.65,1.85,1.667,2.1
50,Long Island,TD Waterhouse Cup,8/19/02,International,Outdoor,Hard,3rd Round,3,Fish M.,Massu N.,112,65,6,3,6,4,,,,,,,2,0,Completed,2.1,1.667,2.1,1.68,2.2,1.69,1.9,1.6,2.1,1.667
50,Long Island,TD Waterhouse Cup,8/19/02,International,Outdoor,Hard,3rd Round,3,Haas T.,Calleri A.,3,45,4,6,6,2,6,1,,,,,2,1,Completed,1.444,2.625,1.4,2.8,1.42,2.8,1.35,2.5,1.364,2.875
50,Long Island,TD Waterhouse Cup,8/19/02,International,Outdoor,Hard,3rd Round,3,Mathieu P.H.,Martin A.,85,69,2,6,6,3,7,6,,,,,2,1,Completed,1.727,2,1.85,1.9,1.77,1.93,1.6,1.9,1.833,1.833
50,Long Island,TD Waterhouse Cup,8/19/02,International,Outdoor,Hard,3rd Round,3,Nieminen J.,Saretta F.,34,73,2,6,6,3,6,4,,,,,2,1,Completed,1.571,2.25,1.53,2.4,1.5,2.35,1.5,2.1,,
50,Long Island,TD Waterhouse Cup,8/19/02,International,Outdoor,Hard,3rd Round,3,Srichaphan P.,Ulihrach B.,41,78,6,4,6,1,,,,,,,2,0,Completed,1.5,2.5,1.65,2.15,1.58,2.48,1.45,2.2,1.533,2.375
50,Long Island,TD Waterhouse Cup,8/19/02,International,Outdoor,Hard,Quarterfinals,3,Chela J.I.,Fish M.,26,112,7,5,6,3,,,,,,,2,0,Completed,1.5,2.5,1.57,2.3,1.55,2.45,1.45,2.2,1.533,2.375
50,Long Island,TD Waterhouse Cup,8/19/02,International,Outdoor,Hard,Quarterfinals,3,Corretja A.,Mathieu P.H.,18,85,5,2,,,,,,,,,0,0,Retired,1.4,2.75,1.5,2.5,1.47,2.79,1.5,2.1,1.444,2.625
50,Long Island,TD Waterhouse Cup,8/19/02,International,Outdoor,Hard,Quarterfinals,3,Haas T.,Nieminen J.,3,34,3,6,6,4,6,2,,,,,2,1,Completed,,,1.47,2.5,,,,,,
50,Long Island,TD Waterhouse Cup,8/19/02,International,Outdoor,Hard,Quarterfinals,3,Srichaphan P.,El Aynaoui Y.,41,20,5,7,6,3,6,4,,,,,2,1,Completed,2.25,1.571,2.1,1.68,2.3,1.62,1.9,1.6,2,1.727
50,Long Island,TD Waterhouse Cup,8/19/02,International,Outdoor,Hard,Semifinals,3,Chela J.I.,Corretja A.,26,18,6,2,2,6,6,4,,,,,2,1,Completed,1.909,1.8,1.9,1.85,1.9,1.88,1.8,1.7,2.1,1.667
50,Long Island,TD Waterhouse Cup,8/19/02,International,Outdoor,Hard,Semifinals,3,Srichaphan P.,Haas T.,41,3,,,,,,,,,,,0,0,Walkover,2.375,1.533,2.2,1.6,2.35,1.54,2.1,1.5,2.5,1.5
50,Long Island,TD Waterhouse Cup,8/19/02,International,Outdoor,Hard,The Final,3,Srichaphan P.,Chela J.I.,41,26,5,7,6,2,6,2,,,,,2,1,Completed,2,1.727,2,1.75,2.04,1.73,1.75,1.75,,
51,New York,US Open,8/26/02,Grand Slam,Outdoor,Hard,1st Round,5,Agassi A.,Ginepri R.,6,105,6,3,6,3,6,3,,,,,3,0,Completed,1.04,9,1.04,10,1.06,8,1.02,6,1.025,10
51,New York,US Open,8/26/02,Grand Slam,Outdoor,Hard,1st Round,5,Arazi H.,Rochus O.,67,62,6,2,6,2,6,4,,,,,3,0,Completed,1.727,2,1.7,2.1,1.81,1.81,1.75,1.75,1.8,1.9
51,New York,US Open,8/26/02,Grand Slam,Outdoor,Hard,1st Round,5,Blake J.,Vahaly B.,26,111,6,7,6,3,6,3,7,6,,,3,1,Completed,1.111,6,1.1,6.25,1.15,5.23,1.1,4.5,1.143,5
51,New York,US Open,8/26/02,Grand Slam,Outdoor,Hard,1st Round,5,Carlsen K.,Saretta F.,106,71,7,6,4,6,6,4,5,7,7,6,3,2,Completed,2.25,1.571,2.3,1.58,2.2,1.55,2,1.55,,
51,New York,US Open,8/26/02,Grand Slam,Outdoor,Hard,1st Round,5,Chang M.,Clavet F.,132,84,7,6,3,6,6,4,7,6,,,3,1,Completed,1.667,2.1,1.65,2.15,1.6,2.12,1.5,2.1,1.615,2.2
51,New York,US Open,8/26/02,Grand Slam,Outdoor,Hard,1st Round,5,Chela J.I.,Mantilla F.,24,41,6,2,7,6,6,2,,,,,3,0,Completed,1.667,2.1,1.6,2.25,1.65,2.2,1.7,1.8,1.667,2.1
51,New York,US Open,8/26/02,Grand Slam,Outdoor,Hard,1st Round,5,Clement A.,Koubek S.,43,40,6,3,4,6,7,5,6,3,,,3,1,Completed,1.571,2.25,1.52,2.45,1.61,2.05,1.55,2,1.615,2.2
51,New York,US Open,8/26/02,Grand Slam,Outdoor,Hard,1st Round,5,Coria G.,Waske A.,80,137,7,6,7,5,6,2,,,,,3,0,Completed,1.364,3,1.42,2.75,1.36,2.99,1.25,3,,
51,New York,US Open,8/26/02,Grand Slam,Outdoor,Hard,1st Round,5,Corretja A.,Labadze I.,18,109,6,3,6,4,6,2,,,,,3,0,Completed,1.143,5,1.16,5,1.12,5.2,1.1,4.5,1.125,5.5
51,New York,US Open,8/26/02,Grand Slam,Outdoor,Hard,1st Round,5,Costa A.,Norman M.,8,208,6,2,6,4,3,6,6,3,,,3,1,Completed,1.444,2.625,1.35,3.1,1.47,2.44,1.45,2.2,1.4,2.75
51,New York,US Open,8/26/02,Grand Slam,Outdoor,Hard,1st Round,5,Davydenko N.,Lukaev R.,87,272,6,4,1,6,6,4,6,4,,,3,1,Completed,1.364,3,1.45,2.65,1.43,2.74,1.35,2.5,,
51,New York,US Open,8/26/02,Grand Slam,Outdoor,Hard,1st Round,5,Delgado R.,Bogomolov Jr.A.,136,226,6,3,6,7,0,6,6,4,7,5,3,2,Completed,1.533,2.375,1.55,2.35,1.52,2.31,1.5,2.1,1.615,2.2
51,New York,US Open,8/26/02,Grand Slam,Outdoor,Hard,1st Round,5,Dupuis A.,Gaudenzi A.,102,108,6,3,6,3,4,2,,,,,2,0,Retired,1.833,1.833,1.68,2.1,1.8,1.82,1.8,1.7,1.727,2
51,New York,US Open,8/26/02,Grand Slam,Outdoor,Hard,1st Round,5,El Aynaoui Y.,Morrison J.,20,103,6,7,6,3,6,2,7,5,,,3,1,Completed,1.25,3.75,1.28,3.5,1.23,4.25,1.15,3.8,1.222,3.75
51,New York,US Open,8/26/02,Grand Slam,Outdoor,Hard,1st Round,5,Enqvist T.,Boeker M.,29,348,6,2,6,3,7,6,,,,,3,0,Completed,1.04,9,1.06,8,1.05,9,1.02,6,,
51,New York,US Open,8/26/02,Grand Slam,Outdoor,Hard,1st Round,5,Etlis G.,Rehnquist B.,212,211,6,3,6,4,7,6,,,,,3,0,Completed,1.727,2,,,1.69,2.05,1.55,2,,
51,New York,US Open,8/26/02,Grand Slam,Outdoor,Hard,1st Round,5,Federer R.,Vanek J.,13,157,6,1,6,3,4,6,7,5,,,3,1,Completed,1.1,6.5,1.15,5,1.13,5.75,1.1,4.5,1.125,5
51,New York,US Open,8/26/02,Grand Slam,Outdoor,Hard,1st Round,5,Ferreira W.,Vacek J.,39,66,6,3,6,4,7,5,,,,,3,0,Completed,1.286,3.5,1.25,3.75,1.21,3.73,1.2,3.3,1.286,3.25
51,New York,US Open,8/26/02,Grand Slam,Outdoor,Hard,1st Round,5,Ferrero J.C.,Arthurs W.,7,53,7,6,7,6,3,6,7,5,,,3,1,Completed,1.444,2.625,1.45,2.65,1.45,2.5,1.45,2.2,1.4,2.75
51,New York,US Open,8/26/02,Grand Slam,Outdoor,Hard,1st Round,5,Fish M.,Lee H.T.,94,81,7,6,4,6,6,3,6,3,,,3,1,Completed,1.8,1.909,1.75,2.02,1.82,2,1.8,1.7,1.727,2
51,New York,US Open,8/26/02,Grand Slam,Outdoor,Hard,1st Round,5,Gambill J.M.,Knowle J.,57,91,6,1,2,1,,,,,,,1,0,Retired,1.143,5,1.16,4.8,1.15,4.75,1.15,3.8,1.143,5
51,New York,US Open,8/26/02,Grand Slam,Outdoor,Hard,1st Round,5,Gaudio G.,Martin T.,21,47,6,2,6,3,0,6,7,5,,,3,1,Completed,2.2,1.615,2.1,1.67,2.27,1.63,2.1,1.5,2.25,1.571
51,New York,US Open,8/26/02,Grand Slam,Outdoor,Hard,1st Round,5,Gimelstob J.,Kempes E.,130,249,6,4,3,6,6,3,6,7,6,3,3,2,Completed,1.571,2.25,1.65,2.2,1.6,2.1,1.6,1.9,1.571,2.25
51,New York,US Open,8/26/02,Grand Slam,Outdoor,Hard,1st Round,5,Gonzalez F.,Mathieu P.H.,28,77,2,6,7,6,3,6,6,4,6,4,3,2,Completed,,,,,,,,,,
51,New York,US Open,8/26/02,Grand Slam,Outdoor,Hard,1st Round,5,Grosjean S.,Rosset M.,10,93,6,1,3,6,6,1,6,4,,,3,1,Completed,1.167,4.5,1.18,4.6,1.17,4.35,1.15,3.8,1.125,5
51,New York,US Open,8/26/02,Grand Slam,Outdoor,Hard,1st Round,5,Haas T.,Sanchez D.,3,61,7,6,3,6,3,6,6,4,7,5,3,2,Completed,1.1,6.5,1.11,6,1.14,5.25,1.1,4.5,1.111,5.5
51,New York,US Open,8/26/02,Grand Slam,Outdoor,Hard,1st Round,5,Henman T.,Ketola T.,5,223,6,1,6,1,6,1,,,,,3,0,Completed,1.071,7.5,1.1,6.25,1.12,6.55,1.05,5,1.071,7
51,New York,US Open,8/26/02,Grand Slam,Outdoor,Hard,1st Round,5,Heuberger I.,Saoudi S.,128,250,6,4,2,6,7,5,3,6,7,6,3,2,Completed,1.4,2.75,1.45,2.65,1.5,2.5,1.4,2.3,,
51,New York,US Open,8/26/02,Grand Slam,Outdoor,Hard,1st Round,5,Hewitt L.,Coutelot N.,1,101,6,2,6,3,6,3,,,,,3,0,Completed,1.03,10,1.01,13,1.04,11,1.02,6,1.03,9
51,New York,US Open,8/26/02,Grand Slam,Outdoor,Hard,1st Round,5,Hrbaty D.,Ancic M.,52,116,4,6,6,3,7,6,5,7,3,2,2,2,Retired,1.727,2,1.85,1.92,1.7,2.1,1.6,1.9,1.727,2
51,New York,US Open,8/26/02,Grand Slam,Outdoor,Hard,1st Round,5,Kafelnikov Y.,Sanguinetti D.,4,49,6,2,7,5,3,6,6,4,,,3,1,Completed,1.286,3.5,1.35,3,1.25,3.35,1.2,3.3,1.25,3.5
51,New York,US Open,8/26/02,Grand Slam,Outdoor,Hard,1st Round,5,Kucera K.,Stepanek R.,72,74,6,7,6,4,2,6,6,2,6,1,3,2,Completed,1.833,1.833,1.9,1.85,1.9,1.86,1.75,1.75,1.909,1.8
51,New York,US Open,8/26/02,Grand Slam,Outdoor,Hard,1st Round,5,Kuerten G.,Boutter J.,46,54,3,6,7,6,6,1,6,0,,,3,1,Completed,1.533,2.375,1.55,2.35,1.67,2.3,1.4,2.3,1.571,2.25
51,New York,US Open,8/26/02,Grand Slam,Outdoor,Hard,1st Round,5,Levy H.,Pavel A.,321,30,1,6,7,6,4,6,6,3,6,4,3,2,Completed,5.5,1.125,5.5,1.12,4.75,1.14,4.5,1.1,5.5,1.111
51,New York,US Open,8/26/02,Grand Slam,Outdoor,Hard,1st Round,5,Lisnard J.,Schuettler R.,126,23,3,6,6,7,6,4,4,0,,,1,2,Retired,4.5,1.167,4.65,1.18,4.25,1.18,3.3,1.2,4.5,1.167
51,New York,US Open,8/26/02,Grand Slam,Outdoor,Hard,1st Round,5,Ljubicic I.,Santoro F.,38,48,7,6,6,4,6,7,7,5,,,3,1,Completed,1.909,1.8,1.95,1.8,1.96,1.84,1.75,1.75,2,1.727
51,New York,US Open,8/26/02,Grand Slam,Outdoor,Hard,1st Round,5,Llodra M.,Acasuso J.,95,58,6,1,6,2,6,2,,,,,3,0,Completed,1.667,2.1,1.8,1.95,1.71,2.02,1.65,1.85,1.667,2.1
51,New York,US Open,8/26/02,Grand Slam,Outdoor,Hard,1st Round,5,Lopez F.,Sa A.,75,55,7,5,7,6,6,3,,,,,3,0,Completed,2.375,1.533,2.55,1.48,2.5,1.44,2.2,1.45,2.25,1.571
51,New York,US Open,8/26/02,Grand Slam,Outdoor,Hard,1st Round,5,Malisse X.,Montanes A.,19,59,7,5,6,2,6,2,,,,,3,0,Completed,1.143,5,1.14,5.25,1.17,4.67,1.15,3.8,1.143,5
51,New York,US Open,8/26/02,Grand Slam,Outdoor,Hard,1st Round,5,Martin A.,Kratochvil M.,68,37,5,7,6,4,6,3,7,6,,,3,1,Completed,2,1.727,1.95,1.8,2.1,1.83,1.9,1.6,1.833,1.833
51,New York,US Open,8/26/02,Grand Slam,Outdoor,Hard,1st Round,5,Massu N.,Lapentti N.,65,27,6,4,6,3,6,7,7,5,,,3,1,Completed,2.25,1.571,2.3,1.58,2.31,1.52,2,1.55,2.25,1.571
